,condition,sampleID,targetID,status
4498,ConditionC,unknown12,m18,unknown
4499,ConditionC,unknown12,m19,unknown
4500,ConditionC,unknown12,m20,unknown
4501,ConditionC,unknown12,m21,unknown
4502,ConditionC,unknown12,m22,unknown
4503,ConditionC,unknown12,m23,unknown
4504,ConditionC,unknown12,m24,unknown
4505,ConditionC,unknown12,m25,unknown
4506,ConditionC,unknown12,m26,unknown
4507,ConditionC,unknown12,m27,unknown
4508,ConditionC,unknown12,m28,unknown
4509,ConditionC,unknown12,m29,unknown
4510,ConditionC,unknown12,m30,unknown
4511,ConditionC,unknown12,m31,unknown
4512,ConditionC,unknown13,m0,unknown
4513,ConditionC,unknown13,m1,unknown
4514,ConditionC,unknown13,m2,unknown
4515,ConditionC,unknown13,m3,unknown
4516,ConditionC,unknown13,m4,unknown
4517,ConditionC,unknown13,m5,unknown
4518,ConditionC,unknown13,m6,unknown
4519,ConditionC,unknown13,m7,unknown
4520,ConditionC,unknown13,m8,unknown
4521,ConditionC,unknown13,m9,unknown
4522,ConditionC,unknown13,m10,unknown
4523,ConditionC,unknown13,m11,unknown
4524,ConditionC,unknown13,m12,unknown
4525,ConditionC,unknown13,m13,unknown
4526,ConditionC,unknown13,m14,unknown
4527,ConditionC,unknown13,m15,unknown
4528,ConditionC,unknown13,m16,unknown
4529,ConditionC,unknown13,m17,unknown
4530,ConditionC,unknown13,m18,unknown
4531,ConditionC,unknown13,m19,unknown
4532,ConditionC,unknown13,m20,unknown
4533,ConditionC,unknown13,m21,unknown
4534,ConditionC,unknown13,m22,unknown
4535,ConditionC,unknown13,m23,unknown
4536,ConditionC,unknown13,m24,unknown
4537,ConditionC,unknown13,m25,unknown
4538,ConditionC,unknown13,m26,unknown
4539,ConditionC,unknown13,m27,unknown
4540,ConditionC,unknown13,m28,unknown
4541,ConditionC,unknown13,m29,unknown
4542,ConditionC,unknown13,m30,unknown
4543,ConditionC,unknown13,m31,unknown
4544,ConditionC,unknown14,m0,unknown
4545,ConditionC,unknown14,m1,unknown
4546,ConditionC,unknown14,m2,unknown
4547,ConditionC,unknown14,m3,unknown
4548,ConditionC,unknown14,m4,unknown
4549,ConditionC,unknown14,m5,unknown
4550,ConditionC,unknown14,m6,unknown
4551,ConditionC,unknown14,m7,unknown
4552,ConditionC,unknown14,m8,unknown
4553,ConditionC,unknown14,m9,unknown
4554,ConditionC,unknown14,m10,unknown
4555,ConditionC,unknown14,m11,unknown
4556,ConditionC,unknown14,m12,unknown
4557,ConditionC,unknown14,m13,unknown
4558,ConditionC,unknown14,m14,unknown
4559,ConditionC,unknown14,m15,unknown
4560,ConditionC,unknown14,m16,unknown
4561,ConditionC,unknown14,m17,unknown
4562,ConditionC,unknown14,m18,unknown
4563,ConditionC,unknown14,m19,unknown
4564,ConditionC,unknown14,m20,unknown
4565,ConditionC,unknown14,m21,unknown
4566,ConditionC,unknown14,m22,unknown
4567,ConditionC,unknown14,m23,unknown
4568,ConditionC,unknown14,m24,unknown
4569,ConditionC,unknown14,m25,unknown
4570,ConditionC,unknown14,m26,unknown
4571,ConditionC,unknown14,m27,unknown
4572,ConditionC,unknown14,m28,unknown
4573,ConditionC,unknown14,m29,unknown
4574,ConditionC,unknown14,m30,unknown
4575,ConditionC,unknown14,m31,unknown
4576,ConditionC,unknown15,m0,unknown
4577,ConditionC,unknown15,m1,unknown
4578,ConditionC,unknown15,m2,unknown
4579,ConditionC,unknown15,m3,unknown
4580,ConditionC,unknown15,m4,unknown
4581,ConditionC,unknown15,m5,unknown
4582,ConditionC,unknown15,m6,unknown
4583,ConditionC,unknown15,m7,unknown
4584,ConditionC,unknown15,m8,unknown
4585,ConditionC,unknown15,m9,unknown
4586,ConditionC,unknown15,m10,unknown
4587,ConditionC,unknown15,m11,unknown
4588,ConditionC,unknown15,m12,unknown
4589,ConditionC,unknown15,m13,unknown
4590,ConditionC,unknown15,m14,unknown
4591,ConditionC,unknown15,m15,unknown
4592,ConditionC,unknown15,m16,unknown
4593,ConditionC,unknown15,m17,unknown
4594,ConditionC,unknown15,m18,unknown
4595,ConditionC,unknown15,m19,unknown
4596,ConditionC,unknown15,m20,unknown
4597,ConditionC,unknown15,m21,unknown
4598,ConditionC,unknown15,m22,unknown
4599,ConditionC,unknown15,m23,unknown
4600,ConditionC,unknown15,m24,unknown
4601,ConditionC,unknown15,m25,unknown
4602,ConditionC,unknown15,m26,unknown
4603,ConditionC,unknown15,m27,unknown
4604,ConditionC,unknown15,m28,unknown
4605,ConditionC,unknown15,m29,unknown
4606,ConditionC,unknown15,m30,unknown
4607,ConditionC,unknown15,m31,unknown
